loanID,origChannel,sellerName,origIntRate,orgUPB,orgLoanTerm,orginationDate,firstPaymentDate,orgLTV,orgCombinedLTV,numBorrowers,orgDebttoIncomeRatio,borrowerCreditScoreAtOrigination,firstTimeHomeBuyer,loanPurpose,propType,numUnits,occType,propertyState,zipCodeShort,priMortgageInsurancePercent,prodType,coBorrowerCreditScoreAtOrigination,mortInsType,reloMortIndicator
101212018183,R,JP MORGAN CHASE BANK  NA,7.95,124000,360,01/2000,03/2000,95,,1,31,686,Y,P,SF,1,P,KY,402,30,FRM,,1,N
101216454421,B,CITIMORTGAGE  INC.,7.875,120000,360,11/1999,01/2000,80,,2,28,767,Y,P,SF,1,P,CA,946,,FRM,,,N
101225358876,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8,195000,360,11/1999,01/2000,85,,2,29,751,N,P,SF,1,P,FL,333,12,FRM,,1,N
101227021160,R,OTHER,7.75,118000,360,11/1999,01/2000,80,,2,47,769,N,P,SF,1,P,TX,787,,FRM,787,,N
101227658034,R,SUNTRUST MORTGAGE INC.,7.375,61000,180,08/1999,10/1999,62,,2,33,770,N,C,SF,1,P,GA,300,,FRM,,,N
101235924911,B,FLAGSTAR BANK  FSB,8.375,57000,360,01/2000,03/2000,80,,1,35,730,N,P,SF,1,I,OH,441,,FRM,,,N
101241261013,R,HARWOOD STREET FUNDING I  LLC,8.25,155000,360,01/2000,03/2000,93,,2,46,732,N,P,PU,1,P,AZ,853,30,FRM,746,1,N
101251761758,R,OTHER,7.875,100000,360,12/1999,02/2000,80,,1,22,681,N,C,SF,1,P,MI,486,,FRM,,,N
101254124014,R,OTHER,7.625,43000,180,01/2000,03/2000,95,,1,15,635,Y,P,SF,1,P,LA,712,25,FRM,,1,N
101255516719,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8.75,29000,360,01/2000,03/2000,90,,2,14,590,N,P,SF,1,P,FL,346,25,FRM,602,1,N
101255864776,B,FLAGSTAR BANK  FSB,7.75,178000,360,12/1999,02/2000,80,,1,48,751,N,P,SF,1,P,CA,921,,FRM,,,N
101257638066,C,JPMORGAN CHASE BANK  NA,8.125,67000,360,12/1999,02/2000,62,,1,27,791,N,P,SF,1,P,IN,479,,FRM,,,N
101259861802,B,OTHER,8.625,78000,360,12/1999,01/2000,80,,2,39,731,N,P,SF,1,I,MI,484,17,FRM,769,1,N
101269417783,R,OTHER,8.25,119000,360,02/2000,04/2000,85,,2,31,746,N,C,SF,1,P,AK,996,12,FRM,715,1,N
101288222874,B,JPMORGAN CHASE BANK  NA,8.25,225000,360,02/2000,04/2000,90,,1,39,602,N,R,PU,1,P,GA,301,25,FRM,,1,N
101288982618,C,BANK OF AMERICA  N.A.,8.75,87000,360,12/1999,02/2000,97,,1,24,739,N,P,SF,1,P,MI,488,18,FRM,,1,N
101290561736,C,SUNTRUST MORTGAGE INC.,8,150000,360,12/1999,02/2000,58,,2,43,771,N,R,SF,1,P,MO,644,,FRM,783,,N
101295649883,R,CITIMORTGAGE  INC.,7.625,63000,120,12/1999,02/2000,72,,1,29,,N,R,SF,1,P,CA,923,,FRM,,,N
101306775910,R,OTHER,7.625,225000,360,12/1999,02/2000,59,,2,24,678,N,P,SF,1,P,CO,803,,FRM,762,,N
101326683934,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8,218000,360,02/2000,04/2000,80,,1,40,750,Y,P,SF,4,P,CT,068,,FRM,,,N
101329051206,R,JPMORGAN CHASE BANK  NA,8.5,200000,360,02/2000,04/2000,75,,1,43,706,N,P,SF,1,P,MA,020,,FRM,,,N
101345403879,R,BANK OF AMERICA  N.A.,9.125,253000,360,01/2000,03/2000,95,,2,49,712,N,P,PU,1,P,TX,774,30,FRM,714,2,N
101372732696,C,CITIMORTGAGE  INC.,7.875,158000,360,02/2000,03/2000,90,,2,50,665,N,R,SF,1,P,KY,402,17,FRM,654,1,N
101375192821,B,JPMORGAN CHASE BANK  NA,8.125,128000,360,11/1999,01/2000,80,,2,33,710,N,P,SF,1,P,IL,604,,FRM,,,N
101381333030,C,NETBANK FUNDING SERVICES,8.375,108000,360,02/2000,04/2000,90,,2,42,735,N,P,SF,1,P,OH,430,17,FRM,738,1,N
101384140256,R,JP MORGAN CHASE BANK  NA,8.2,38000,180,02/2000,04/2000,80,,1,27,819,N,P,SF,1,S,IN,463,,FRM,,,N
101396568474,C,JPMORGAN CHASE BANK  NA,7.625,168000,360,02/2000,04/2000,80,,1,36,704,N,P,SF,1,P,MD,211,,FRM,,,N
101405560457,C,BANK OF AMERICA  N.A.,7.875,155000,360,12/1999,02/2000,73,,2,19,754,N,C,SF,1,P,ID,832,,FRM,764,,N
101408080779,R,OTHER,7.75,80000,180,02/2000,04/2000,45,,2,42,742,N,P,SF,1,P,CO,801,,FRM,717,,N
101415117734,R,GMAC MORTGAGE  LLC,7.625,104000,180,12/1999,02/2000,89,,2,58,686,N,R,SF,1,P,VA,243,25,FRM,702,1,N
101418327775,R,OTHER,8.25,71000,180,03/2000,05/2000,75,,2,28,680,N,C,SF,1,P,NE,681,,FRM,676,,N
101420072027,C,BANK OF AMERICA  N.A.,8.375,55000,360,01/2000,03/2000,79,,1,36,652,N,P,SF,1,P,CO,815,,FRM,,,N
101421088426,C,OTHER,7.75,70000,180,12/1999,03/2000,75,,1,59,669,N,C,SF,1,P,OH,435,,FRM,,,N
101429210632,B,JPMORGAN CHASE BANK  NA,8.375,50000,180,03/2000,04/2000,80,,2,7,702,N,P,SF,1,I,VA,230,,FRM,729,,N
101430803237,R,OTHER,8,98000,360,01/2000,03/2000,80,,2,15,754,N,R,SF,1,P,LA,712,,FRM,761,,N
101439766518,B,OTHER,7.875,79000,360,12/1999,02/2000,79,,2,32,704,N,R,SF,1,P,ND,582,,FRM,685,,N
101440294250,B,JPMORGAN CHASE BANK  NA,7.875,99000,360,12/1999,02/2000,85,,2,39,679,N,C,SF,1,P,UT,841,12,FRM,751,1,N
101444208347,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.75,125000,360,11/1999,01/2000,93,,2,40,697,N,R,SF,1,P,FL,324,30,FRM,,1,N
101445042763,R,OLD KENT MORTGAGE COMPANY,8.375,78000,240,02/2000,04/2000,79,,2,23,722,N,R,SF,1,P,MI,494,,FRM,703,,N
101453748377,R,USAA FEDERAL SAVINGS BANK,7.875,82000,360,12/1999,02/2000,80,,1,25,578,Y,P,SF,1,P,TX,750,,FRM,,,N
101455067427,C,OTHER,9,150000,360,01/2000,03/2000,80,,2,18,567,Y,P,SF,1,P,NJ,070,,FRM,539,,N
101458170365,B,NETBANK FUNDING SERVICES,8.375,101000,360,12/1999,02/2000,80,,2,17,630,N,C,SF,1,P,MO,631,,FRM,635,,N
101459114495,R,JPMORGAN CHASE BANK  NA,8.625,60000,360,02/2000,04/2000,26,,1,26,738,N,P,SF,1,P,CO,802,,FRM,,,N
101479656413,C,JPMORGAN CHASE BANK  NA,7.5,198000,360,02/2000,04/2000,78,,2,47,696,N,P,SF,1,P,MA,017,,FRM,755,,N
101499831806,B,BANK OF AMERICA  N.A.,10,167000,360,02/2000,04/2000,97,,2,35,723,Y,P,SF,1,P,CA,913,35,FRM,723,2,N
101505875983,R,OTHER,9,18000,360,11/1999,01/2000,90,,1,49,785,N,P,SF,1,I,IL,620,25,FRM,,1,N
101508285232,C,CITIMORTGAGE  INC.,7.625,75000,360,11/1999,01/2000,94,,1,33,734,N,P,SF,1,P,OH,453,25,FRM,,1,N
101518015379,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.5,99000,360,12/1999,02/2000,60,,2,14,786,Y,P,SF,1,P,PA,161,,FRM,795,,Y
101524276947,C,JPMORGAN CHASE BANK  NA,8.125,134000,360,11/1999,01/2000,80,,2,23,,N,R,SF,1,P,UT,841,,FRM,,,N
101534537686,B,OTHER,8,140000,360,02/2000,04/2000,80,,2,40,779,N,R,SF,1,P,TX,762,,FRM,740,,N
101536246068,B,GMAC MORTGAGE  LLC,8,196000,360,12/1999,02/2000,95,,2,50,685,N,P,SF,1,P,TX,750,30,FRM,665,1,N
101563291350,R,JPMORGAN CHASE BANK  NA,8.5,138000,360,02/2000,04/2000,80,,1,19,657,N,P,SF,1,P,CA,956,,FRM,,,N
101571851173,R,WELLS FARGO BANK  N.A.,7.875,75000,180,02/2000,04/2000,50,,1,37,709,N,C,SF,1,P,VA,245,,FRM,,,N
101590422757,R,OTHER,8,105000,360,12/1999,02/2000,95,,2,39,733,Y,P,SF,1,P,KY,411,25,FRM,761,1,N
101596212569,R,REGIONS BANK,8,94000,360,12/1999,02/2000,70,,2,43,726,N,C,MH,1,P,AL,365,,FRM,669,,N
101599536727,R,OLD KENT MORTGAGE COMPANY,7.375,79000,180,12/1999,02/2000,80,,2,26,609,N,P,SF,1,P,SC,293,,FRM,603,,N
101600508612,C,OTHER,7.75,108000,360,12/1999,02/2000,95,,2,53,718,N,P,SF,1,P,LA,705,25,FRM,734,1,N
101607680216,R,OTHER,7.7,57000,180,12/1999,02/2000,75,,1,26,667,N,R,SF,1,P,NY,130,,FRM,,,N
101609395352,C,OTHER,7.5,227000,360,12/1999,02/2000,80,,2,34,704,N,P,SF,1,P,AZ,852,,FRM,734,,N
101618884602,C,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.25,58000,360,12/1999,02/2000,90,,1,39,577,N,R,CO,1,P,NJ,080,25,FRM,,1,N
101641291422,R,JP MORGAN CHASE BANK  NA,7.75,100000,180,11/1999,01/2000,28,,1,23,762,N,C,SF,2,P,IL,606,,FRM,,,N
101663215000,C,JPMORGAN CHASE BANK  NA,7.75,112000,360,11/1999,01/2000,75,,2,34,668,N,P,SF,1,P,IA,528,,FRM,,,N
101666214903,B,JPMORGAN CHASE BANK  NA,8.25,74000,360,12/1999,02/2000,88,,1,27,,N,R,SF,1,P,CA,958,25,FRM,,1,N
101672461725,R,GMAC MORTGAGE  LLC,8.625,63000,360,01/2000,03/2000,74,,2,8,633,N,C,SF,1,P,CA,935,,FRM,646,,N
101677637366,C,BANK OF AMERICA  N.A.,7.375,150000,360,12/1999,02/2000,59,,2,17,616,N,P,SF,1,P,MI,483,,FRM,745,,N
101682092168,B,FLAGSTAR BANK  FSB,8.875,26000,120,02/2000,04/2000,80,,2,11,565,N,P,SF,1,P,TN,371,,FRM,615,,N
101692119039,B,JPMORGAN CHASE BANK  NA,7.875,225000,360,12/1999,02/2000,80,,2,38,774,N,P,PU,1,P,WA,982,,FRM,698,,N
101695100235,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,7.625,104000,360,12/1999,02/2000,95,,1,39,,N,P,SF,1,P,GA,302,30,FRM,,1,N
101695698667,R,OTHER,8.625,70000,180,02/2000,04/2000,80,,1,34,674,N,C,SF,1,P,AZ,850,,FRM,,,N
101698796950,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.75,199000,360,11/1999,01/2000,80,,2,28,753,N,P,SF,1,P,MD,217,,FRM,,,N
101730581916,R,WELLS FARGO BANK  N.A.,7.375,180000,180,12/1999,02/2000,70,,2,24,783,N,P,SF,1,P,WI,530,,FRM,808,,N
101731056803,R,OTHER,7.875,144000,360,11/1999,01/2000,79,,2,49,778,Y,P,SF,1,P,MN,554,,FRM,784,,N
101745442270,C,JPMORGAN CHASE BANK  NA,7.875,77000,360,11/1999,01/2000,80,,2,31,767,N,P,SF,1,P,KY,402,,FRM,,,N
101746341721,R,HARWOOD STREET FUNDING I  LLC,8.375,145000,360,12/1999,02/2000,97,,2,41,763,N,P,PU,1,P,FL,328,18,FRM,770,1,N
101759224949,R,REGIONS BANK,7.875,152000,360,01/2000,03/2000,95,,2,55,747,N,P,SF,1,P,FL,325,30,FRM,793,1,N
101767062718,C,BANK OF AMERICA  N.A.,8.25,60000,360,11/1999,01/2000,75,,1,32,738,N,R,SF,1,P,MO,640,,FRM,,,N
101771763436,C,BANK OF AMERICA  N.A.,9.375,82000,360,02/2000,04/2000,90,,2,34,717,N,P,SF,1,I,KS,660,25,FRM,716,1,N
101774667083,R,OTHER,8,56000,180,03/2000,05/2000,53,,1,18,774,N,C,SF,1,P,NM,871,,FRM,,,N
101774999700,R,HARWOOD STREET FUNDING I  LLC,8,107000,360,12/1999,02/2000,80,,1,24,706,N,P,CO,1,S,FL,342,,FRM,,,N
101790676252,R,OTHER,8.25,60000,360,01/2000,03/2000,78,,2,47,773,N,C,SF,1,P,PR,009,,FRM,691,,N
101805429251,R,BANK OF AMERICA  N.A.,7.875,57000,360,01/2000,03/2000,80,,1,16,731,N,P,CO,1,P,FL,330,,FRM,,,N
101807921231,C,AMTRUST BANK,8.75,155000,360,01/2000,03/2000,78,,1,31,754,N,P,SF,1,P,NY,117,,FRM,,,N
101812701579,R,REGIONS BANK,7.875,43000,180,12/1999,02/2000,54,,2,30,801,N,C,SF,1,P,LA,708,,FRM,765,,N
101814784244,R,CITIMORTGAGE  INC.,7.75,88000,360,11/1999,01/2000,90,,2,32,,Y,P,SF,1,P,CA,956,25,FRM,,1,N
101817965258,R,OTHER,7.625,48000,180,12/1999,02/2000,57,,1,23,797,N,C,SF,1,P,OH,430,,FRM,,,N
101818219610,R,OTHER,7,118000,360,02/2000,04/2000,75,,2,44,769,N,P,SF,1,P,OH,431,,FRM,751,,N
101820296045,R,GMAC MORTGAGE  LLC,8,77000,360,12/1999,02/2000,67,,2,46,616,N,R,SF,1,P,CA,902,,FRM,635,,N
101831919988,R,OTHER,8.125,124000,360,12/1999,02/2000,68,,2,39,744,N,R,SF,1,P,MN,557,,FRM,743,,N
101842249983,B,JPMORGAN CHASE BANK  NA,8,104000,360,12/1999,02/2000,75,,2,44,686,N,R,PU,1,I,CA,939,,FRM,,,N
101849531748,R,JP MORGAN CHASE BANK  NA,7.9,158000,360,12/1999,02/2000,80,,2,31,667,N,R,SF,1,P,IL,610,,FRM,659,,N
101855024949,R,OTHER,8,33000,360,01/2000,03/2000,59,,1,4,771,N,P,SF,1,S,VA,228,,FRM,,,N
101868584856,R,BANK OF AMERICA  N.A.,9.25,92000,360,03/2000,05/2000,90,,1,36,708,Y,P,PU,1,P,FL,337,17,FRM,,2,N
101891625205,C,NETBANK FUNDING SERVICES,8.125,54000,180,02/2000,04/2000,90,,2,13,735,Y,P,SF,1,P,NJ,070,12,FRM,732,1,N
101892594796,C,BANK OF AMERICA  N.A.,6.6,194000,360,12/1999,02/2000,95,,2,39,708,Y,P,SF,1,P,DC,200,30,FRM,694,1,N
101902473237,B,OTHER,6.15,77000,360,11/1999,01/2000,89,,1,38,716,Y,P,SF,1,P,LA,704,25,FRM,,1,N
101909791260,R,OTHER,8.25,181000,360,02/2000,04/2000,95,,2,33,705,Y,P,SF,1,P,MD,214,25,FRM,643,1,N
101914127867,R,OTHER,8.5,36000,360,12/1999,02/2000,80,,1,31,624,Y,P,CP,1,P,NY,106,,FRM,,,N
101918280414,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8,137000,360,01/2000,02/2000,90,,1,39,769,N,P,SF,1,P,KY,402,25,FRM,,1,N
101939594957,C,AMTRUST BANK,8.75,35000,360,01/2000,03/2000,80,,1,39,709,N,P,CO,1,P,FL,334,,FRM,,,N
101946778442,B,JPMORGAN CHASE BANK  NA,7.625,118000,360,12/1999,02/2000,77,,2,18,,N,R,SF,1,P,NC,273,,FRM,723,,N
101950347317,C,OTHER,7.875,125000,360,01/2000,03/2000,68,,2,30,773,N,P,SF,1,P,IN,461,,FRM,761,,N
101953236056,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,7.5,30000,180,12/1999,02/2000,65,,1,11,665,N,C,SF,1,P,MO,630,,FRM,,,N
101954754559,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.25,140000,360,12/1999,02/2000,85,,2,20,617,N,C,SF,1,P,OR,978,12,FRM,675,1,N
101956365220,R,BANK OF AMERICA  N.A.,9.375,112000,360,02/2000,04/2000,95,,1,30,662,N,P,SF,1,P,TX,783,30,FRM,,2,N
101966537817,C,JPMORGAN CHASE BANK  NA,7.625,133000,360,12/1999,02/2000,95,,1,36,786,N,P,SF,1,P,GA,303,25,FRM,,1,N
101971285424,R,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,8.5,57000,360,01/2000,03/2000,95,,2,29,634,Y,P,SF,1,P,PA,170,30,FRM,656,1,N
101974716124,R,OTHER,8.5,101000,360,03/2000,04/2000,80,,2,31,670,N,R,SF,1,P,IL,620,,FRM,678,,N
101978414050,R,SUNTRUST MORTGAGE INC.,7.875,34000,360,10/1999,12/1999,80,,1,32,684,N,C,SF,1,P,GA,310,,FRM,,,N
101981649834,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.875,151000,360,12/1999,02/2000,92,,2,44,677,Y,P,SF,1,P,GA,301,30,FRM,,1,N
101999822762,R,OTHER,7.625,209000,360,05/1999,07/1999,95,,2,39,697,N,P,PU,1,P,HI,967,30,FRM,742,2,N
102019841797,C,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.125,200000,360,01/2000,03/2000,66,,1,48,713,N,C,SF,1,P,GA,303,,FRM,,,N
102029641821,B,REGIONS BANK,8.5,75000,360,11/1999,01/2000,75,,1,55,,N,P,SF,1,P,SC,299,,FRM,,,N
102035631408,C,CITIMORTGAGE  INC.,7.875,133000,360,01/2000,03/2000,73,,2,36,728,N,P,SF,1,P,NC,280,,FRM,,,N
102044549028,B,JPMORGAN CHASE BANK  NA,7.875,202000,360,01/2000,03/2000,80,,2,22,750,N,P,SF,1,P,AL,361,,FRM,691,,N
102044871525,R,JP MORGAN CHASE BANK  NA,8.375,100000,360,12/1999,02/2000,80,,2,37,659,N,C,SF,1,P,IL,604,,FRM,689,,N
102047450284,R,OTHER,7.99,131000,360,01/2000,03/2000,85,,1,36,774,N,P,SF,1,P,MA,023,12,FRM,,1,N
102056194858,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.375,200000,360,12/1999,02/2000,80,,2,18,709,N,P,SF,1,S,SC,294,,FRM,,,N
102102145740,R,JPMORGAN CHASE BANK  NA,8,150000,240,12/1999,02/2000,80,,2,35,630,N,C,SF,1,P,NJ,074,,FRM,,,N
102111441429,B,OTHER,7.875,69000,180,12/1999,02/2000,78,,2,53,733,N,R,SF,1,I,NC,287,,FRM,737,,N
102111943965,R,OTHER,7.875,98000,180,12/1999,02/2000,90,,1,,773,N,P,CO,1,P,FL,327,12,FRM,,1,N
102114385204,R,OTHER,8,122000,360,12/1999,02/2000,80,,2,39,732,N,C,SF,1,P,AZ,850,,FRM,722,,N
102114661711,B,BANK OF AMERICA  N.A.,8.25,60000,360,02/2000,04/2000,47,,1,40,748,N,C,SF,1,P,MS,390,,FRM,,,N
102119050255,R,OTHER,7.75,174000,360,12/1999,02/2000,87,,2,41,792,N,R,SF,1,P,MS,397,17,FRM,790,1,N
102125844424,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.5,75000,360,12/1999,02/2000,75,,1,56,641,N,R,SF,1,P,PA,187,,FRM,,,N
102126618546,B,JPMORGAN CHASE BANK  NA,7.75,56000,180,01/2000,03/2000,80,,2,58,751,N,C,SF,1,P,GA,305,,FRM,779,,N
102126711731,C,SUNTRUST MORTGAGE INC.,7.375,144000,360,01/2000,03/2000,80,,2,30,784,N,P,SF,1,P,PA,196,,FRM,761,,N
102127010969,R,WELLS FARGO BANK  N.A.,8.75,28000,360,02/2000,04/2000,47,,2,23,774,N,R,SF,1,P,FL,349,,FRM,762,,N
102133598013,R,OTHER,7.625,125000,180,12/1999,02/2000,80,,2,25,787,N,P,SF,1,P,CA,926,,FRM,781,,N
102134561765,B,JPMORGAN CHASE BANK  NA,8.5,206000,360,11/1999,01/2000,80,,1,35,710,N,R,SF,1,P,PA,190,,FRM,,,N
102138531614,R,OTHER,8.125,245000,360,12/1999,02/2000,90,,1,41,749,N,P,PU,1,P,VA,201,17,FRM,,2,N
102157779099,B,JPMORGAN CHASE BANK  NA,7.875,159000,360,11/1999,01/2000,75,,1,22,721,N,P,SF,1,P,MA,024,,FRM,,,N
102158937740,R,OTHER,8.125,110000,240,11/1999,01/2000,80,,2,28,745,N,P,SF,2,I,MI,494,,FRM,745,,N
102159081575,B,JPMORGAN CHASE BANK  NA,7.875,134000,360,12/1999,02/2000,70,,2,37,731,N,P,SF,1,S,TN,377,,FRM,779,,N
102162154142,R,OTHER,8.125,233000,300,01/2000,03/2000,90,,1,,739,N,R,CO,1,P,HI,968,30,FRM,,1,N
102166482154,R,OTHER,8,190000,360,01/2000,03/2000,80,,1,,781,Y,P,SF,1,P,VA,235,,FRM,,,N
102173002485,C,JPMORGAN CHASE BANK  NA,7.625,150000,180,12/1999,02/2000,56,,2,11,755,N,P,PU,1,P,KY,410,,FRM,757,,N
102190331666,R,OTHER,8.5,71000,360,01/2000,03/2000,74,,2,35,610,N,C,SF,1,P,MI,494,,FRM,663,,N
102200048389,B,OTHER,8,90000,360,12/1999,02/2000,68,,1,42,652,N,P,SF,1,P,FL,335,,FRM,,,N
102206306342,C,SUNTRUST MORTGAGE INC.,7.75,114000,360,11/1999,01/2000,80,,1,58,628,N,P,SF,1,P,KS,672,,FRM,,,N
102258103240,C,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,7.875,180000,240,01/2000,03/2000,70,,1,22,751,N,P,SF,1,P,MA,018,,FRM,,,N
102263948755,B,BANK OF AMERICA  N.A.,8.25,55000,360,12/1999,02/2000,69,,1,26,706,N,R,SF,1,P,NV,898,,FRM,,,N
102271721710,C,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,7.875,80000,360,12/1999,02/2000,70,,2,36,814,N,P,SF,1,P,NJ,082,,FRM,786,,N
102275844970,R,GMAC MORTGAGE  LLC,7.875,189000,360,12/1999,02/2000,97,,2,,698,N,P,SF,1,P,CA,953,18,FRM,721,1,N
102278401129,R,OTHER,7.75,91000,360,01/2000,03/2000,95,,2,37,671,N,P,SF,1,P,OK,743,30,FRM,629,1,N
102284500448,R,CITIMORTGAGE  INC.,7.875,110000,360,12/1999,02/2000,44,,2,39,635,N,P,SF,1,P,IL,604,,FRM,,,N
102286353470,B,OTHER,6.75,53000,180,12/1999,02/2000,63,,1,46,738,N,R,SF,1,P,PR,007,,FRM,,,N
102292538957,C,JPMORGAN CHASE BANK  NA,7.75,50000,360,01/2000,03/2000,73,,1,22,781,N,P,SF,1,P,NE,689,,FRM,,,N
102293425557,C,SUNTRUST MORTGAGE INC.,8.75,134000,360,12/1999,02/2000,88,,2,38,686,N,R,PU,1,P,IL,601,25,FRM,706,1,N
102295318547,C,BANK OF AMERICA  N.A.,8,83000,360,12/1999,02/2000,90,,2,47,704,N,P,SF,1,P,FL,320,17,FRM,756,1,N
102324401600,B,REGIONS BANK,8,145000,360,02/2000,04/2000,74,,1,42,703,N,P,SF,1,P,CA,926,,FRM,,,N
102343441743,B,GMAC MORTGAGE  LLC,8.375,164000,360,03/2000,05/2000,90,,1,62,656,N,P,SF,1,P,GA,300,25,FRM,,1,N
102345146408,R,OTHER,7.875,98000,360,01/2000,03/2000,90,,2,28,684,N,P,SF,1,P,OH,434,25,FRM,719,1,N
102354333579,R,OTHER,7.375,65000,174,12/1999,02/2000,45,,2,12,794,N,R,SF,1,P,SC,296,,FRM,787,,N
102359738537,R,JPMORGAN CHASE BANK  NA,7.625,50000,180,12/1999,02/2000,65,,1,25,677,N,C,SF,2,P,FL,329,,FRM,,,N
102370643025,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8,121000,360,01/2000,02/2000,79,,1,42,800,N,P,SF,1,P,TX,750,,FRM,,,N
102387420554,C,JPMORGAN CHASE BANK  NA,8.125,35000,360,01/2000,03/2000,46,,1,28,665,N,R,SF,1,P,AR,721,,FRM,,,N
102409830165,B,JPMORGAN CHASE BANK  NA,8.875,161000,360,01/2000,03/2000,90,,2,46,687,N,R,SF,1,P,CA,917,25,FRM,677,1,N
102410815785,R,USAA FEDERAL SAVINGS BANK,8.5,200000,360,02/2000,04/2000,78,,2,48,679,Y,P,SF,1,P,FL,322,,FRM,595,,N
102424634324,R,GMAC MORTGAGE  LLC,7.375,164000,360,11/1999,01/2000,78,,1,23,789,N,R,SF,1,P,CA,913,,FRM,,,N
102431890699,C,BANK OF AMERICA  N.A.,8,228000,360,08/1999,10/1999,80,,1,29,714,N,P,SF,1,P,NY,118,,FRM,,,N
102432343051,R,OTHER,7.875,73000,240,11/1999,01/2000,87,,1,39,802,N,P,SF,1,P,IN,472,17,FRM,,1,N
102437940236,R,OTHER,7.125,206000,360,11/1999,01/2000,80,,3,42,794,Y,P,PU,1,P,HI,967,,FRM,815,,N
102443979725,R,GMAC MORTGAGE  LLC,8,40000,360,12/1999,02/2000,44,,2,14,691,N,C,SF,1,P,MN,565,,FRM,713,,N
102449052418,C,BANK OF AMERICA  N.A.,8,76000,360,01/2000,03/2000,49,,1,32,749,N,P,SF,1,P,CA,917,,FRM,,,N
102474650657,C,WELLS FARGO BANK  N.A.,8.375,96000,360,01/2000,03/2000,89,,2,24,698,Y,P,SF,1,P,KY,410,25,FRM,650,1,N
102508066333,C,JPMORGAN CHASE BANK  NA,7.625,45000,360,12/1999,02/2000,38,,1,17,734,Y,P,SF,1,P,TN,373,,FRM,,,N
102509389068,B,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.375,149000,360,12/1999,02/2000,97,,2,28,703,N,P,SF,1,P,CA,958,18,FRM,689,1,N
102513186150,R,REGIONS BANK,7,35000,180,02/2000,04/2000,46,,1,22,,Y,P,SF,1,P,AL,357,,FRM,,,N
102544279023,R,JPMORGAN CHASE BANK  NA,8.125,89000,360,02/2000,04/2000,79,,2,41,759,N,P,SF,2,P,RI,028,,FRM,744,,N
102548917582,C,JPMORGAN CHASE BANK  NA,8.375,85000,360,01/2000,03/2000,95,,1,57,676,Y,P,SF,1,P,ME,041,30,FRM,,1,N
102553531013,R,CITIMORTGAGE  INC.,8.75,100000,360,12/1999,02/2000,90,,1,,783,N,P,SF,2,I,GA,302,25,FRM,,1,N
102557015610,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,7.75,228000,360,12/1999,02/2000,80,,2,23,702,N,P,SF,1,P,PA,189,,FRM,,,N
102574431063,R,GMAC MORTGAGE  LLC,7.75,100000,360,12/1999,02/2000,63,,1,41,614,N,C,SF,1,P,CA,928,,FRM,,,N
102591850226,R,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.25,135000,360,01/2000,03/2000,75,,2,20,746,N,P,SF,1,P,IN,463,,FRM,,,N
102594050141,C,CITIMORTGAGE  INC.,7,143000,360,11/1999,01/2000,77,,2,49,791,N,P,SF,1,P,NV,890,,FRM,783,,N
102612837991,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.625,68000,360,01/2000,03/2000,90,,2,18,707,N,P,SF,1,I,TX,786,25,FRM,,1,N
102613660831,R,GMAC MORTGAGE  LLC,7.625,59000,240,11/1999,01/2000,80,,2,51,769,N,C,SF,1,P,WY,825,,FRM,752,,N
102615783455,R,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,8.375,121000,360,02/2000,03/2000,75,,2,60,675,N,P,SF,1,I,OR,975,,FRM,675,,N
102633332754,C,JPMORGAN CHASE BANK  NA,8.125,134000,360,12/1999,02/2000,95,,1,40,635,Y,P,SF,1,P,TX,770,30,FRM,,1,N
102636753145,B,JPMORGAN CHASE BANK  NATIONAL ASSOCIATION,8.25,64000,360,12/1999,02/2000,78,,1,21,694,N,P,SF,1,P,FL,342,,FRM,,,N
102640907101,R,PNC BANK  N.A.,8,66000,120,12/1999,02/2000,64,,2,29,715,N,R,PU,1,P,TX,774,,FRM,,,N
